"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"238","1977-10",1.88313221136729,-0.434222659985968,0.127030049965442,0.045465318055368,-0.331538496919614,-0.339627296618726,0.803542141977605,1.33769966181721,-0.868400753014966,1.49381528705761,0.241993224120251,-0.218297137173773,0.769389520570142,-1.3439456690948,1.15340517277516,0.946265430173339,-0.282902262986652,1.5525626483201,0.409846931695938,-0.164246968763095,0.0856770609949265,-0.318008402102235,0.0758545503572181,-1.33789449876713,0.847486305470021,0.241230890154839,-0.155114218592644,0.35511388359528,-0.00587501287460327,0.532391597526163,2.05211019515991,-0.174522601238905,0.0206727751501362,-1.15457813457892,-0.268245593751552,-0.766914037238094,0.882372835856301,1.37909287647609,-0.0782844830525078,-0.353858817364996,0.904832795035657,0.0997243795547945,1.03151137280513,-0.216068655252457,-0.517260780099418,0.894669830065813,-0.188792244906866,NA
"239","1977-11",1.87108211517334,-0.806177956179569,-0.116026738949528,0.448347953788522,0.210504165007275,-0.711154862516818,1.03652788415432,1.51000912847083,-1.44623643222608,1.31897211641498,0.564288968924085,0.056993851897541,0.960607065035858,-1.6308044270261,1.18671576864161,1.03400386000095,-0.264656604755492,1.58568430482626,0.391507089138031,0.171293266910014,0.158239582425048,-0.124402616138439,0.216552466705993,-1.61607950813524,0.231161052994531,0.279431581497192,-0.153818026185036,0.508707252331331,0.387436247229576,0.791828390452412,1.87782049179077,-0.376781754209361,0.0243956542529079,-1.54471708823412,0.278514049344701,-0.779736103964327,0.855411680170307,1.24178173640572,-0.174303172833663,-0.340538526502043,0.952981610183147,0.1178885999732,1.10647599045382,-0.269316703081131,-0.576573747101373,1.08633179049087,0.131198641919372,NA
"240","1977-12",1.70817155838013,-1.24418428127582,-0.177248154504605,0.463079323214524,0.105591604201834,-0.807953794646946,0.853498389790236,1.19272392970806,-0.589422442764044,1.19974601272943,0.595331687139359,-0.028624453781085,0.787633355769306,-1.58455355508415,1.32623003056353,0.8240420816057,-0.0780353898566867,1.44652991437415,0.334397584199905,-0.207378078559547,-0.217828552701769,-0.295683105175949,0.0343154892325401,-1.47758819860729,-0.0435606459706206,0.112382709980011,-0.228770911693573,0.26509484390215,0.338642013669014,0.600869410368381,1.8610862493515,-0.449537423711031,-0.0250990799015039,-1.8398041235626,0.046476287900119,-0.554421380692932,0.618717944823098,1.49544281342573,-0.276893932149105,-0.330038485830161,0.72013794413521,-0.534637947063308,0.754939520912778,-0.542637407779694,-0.48881055271009,0.835017128626879,0.0439215593384853,NA
"241","1978-01",1.59841418266296,-1.30776825016327,-0.465022619073719,0.468307386595503,0.0577649433281163,-1.00178174405165,0.910479314005072,1.118774097813,0.262632928592594,0.824717688646786,0.54170188783123,-0.0453680848020961,0.80361578974768,-1.24468820004239,1.07747652208081,0.643121732210959,0.00499901876208328,1.52092349261853,0.454492062330246,-0.453415810182153,-0.5301507387028,0.0320715361094889,0.331743509681137,-1.10465211362617,-0.0475347138526714,0.371176421642303,-0.235300421714783,0.469137227331497,0.157719656378031,0.730596942042576,1.77971398830414,-0.542747376246281,-0.0526705986725948,-2.06214224409971,0.0475991381032016,-0.442705863108317,0.649976827277349,1.10615743282372,-0.349783400380542,-0.438207863538025,0.463402525691766,-0.9228950481769,0.30789666196763,-0.47423392534256,0.0204294728090806,0.796633890576189,0.194604457230966,NA
"242","1978-02",1.73284060955048,-1.13103717102816,-0.82525465923051,0.639241130124952,-0.214230217786546,-0.770856758790373,0.684843746995142,1.16835272279686,0.590826357665815,0.41283600476736,0.199544141567791,-0.316774123652071,0.516627921127938,-0.98120787901829,1.22818109927746,0.530736111011275,-0.0139765771963294,1.31244701623629,0.628004312515259,-0.505166093570579,-0.823187686641533,-0.431137959775902,-0.363427135679457,-0.839120579334833,0.143763251118421,0.737419545650482,-0.402604877948761,0.314786739130916,-0.286405649900436,0.555017794305179,1.8649914264679,-0.268152452719936,0.27019294072097,-1.97188867913687,-0.286696462882835,-0.273787193863973,0.334931400944326,0.951481868205458,-0.176813596522032,-0.406664945672641,0.399658627364963,-1.43784153028487,-0.536271864841527,-0.341065645217896,0.485544086182935,0.723467231710116,-0.0752622527100543,NA
"243","1978-03",2.06374829610189,-0.745131199380104,-0.789280444475827,0.845176617895226,0.0554510036841425,-0.320140628591654,0.758254444613237,1.40318119839089,0.816833781803909,0.31316558331663,0.406420839800148,0.00267571494295614,0.744270531433436,-0.686461672495583,1.42937889276748,0.553687709929067,-0.100994142866324,1.55080524703945,0.728303074836731,-0.284122451043657,-0.84929066210539,-0.177296238470339,-0.0828176459504498,-0.467830193223275,0.242451978395116,0.943039536476135,-0.073931910097599,0.534476029882017,0.260444775998592,0.85229594333114,1.67362380027771,-0.0566120162423962,0.601946309934776,-1.44193737305674,0.060172206506927,-0.280012439532544,0.148693343606688,1.07570878808436,0.0452964010501272,-0.188732125139015,0.431890920779956,-1.34560488375915,-0.767204064068565,-0.260196954011917,0.441875221116758,0.91630505876446,-0.0154907986260164,NA
"244","1978-04",2.18385381698608,-0.340247052962239,-0.979393331504969,0.764830573002453,-0.223452371819894,-0.0109337752083384,0.583682337591053,0.890457212694906,0.468172324370397,0.314599917280681,0.0571906144924255,-0.318535093698902,0.346124958994128,-0.0768256426925417,1.82670904272198,0.192809680794338,-0.368164736127096,1.59806456762661,0.749013662338257,-0.156836615217348,-0.765630144122422,-0.547975248619962,-0.382091968699738,-0.739528453958399,0.697901012050929,0.941864371299744,-0.630023002624512,0.136025578326159,-0.0232666333317757,0.330315672092898,2.13264513015747,-0.282931795626286,0.620613810397796,-0.67587037716693,-0.247725770963468,-0.37023283356173,0.0718811926602325,1.38526602229623,-0.102972956692116,-0.213404669588086,0.00763949108878361,-1.27884059609242,-0.483094929505941,0.0343255177140236,0.548200075564266,0.756332317586394,-0.19255945393746,NA
"245","1978-05",1.66060099601746,0.171326473572476,-0.583775417395492,1.43129610660217,-0.062115700913077,0.25863062561393,1.04168715747504,1.11658318108793,0.385898562873665,0.667194595106868,0.545525394897336,-0.358354582556034,-0.0119881544115853,0.208002037080627,1.76224562799376,-0.395131133964344,-0.415325592434596,1.32880951120356,0.572610974311829,0.58857360838703,-0.0265272216957583,-0.513782416939328,-0.315078475685031,-0.064185638331169,0.831603544083475,0.718008160591125,0.18902276456356,0.0766659140275145,0.314006946057081,0.130637797033738,1.68759489059448,0.00697859766286447,1.31449470484929,-0.0926134070307554,-0.35439353161008,-0.475200686771056,0.0240831133158881,1.38699562290702,0.482542768635585,0.528176556073718,-0.26859537393971,-0.833282922831478,0.31634964010443,0.369509130716324,0.356654421926752,1.0055885582921,-0.267101536383979,NA
"246","1978-06",1.49492778778076,0.15601557381602,-0.263903685102172,1.6680851137859,-0.101909358444829,0.367223303355766,1.35268187509925,0.991964228238599,0.30470250939068,0.683031209503498,0.483946287161874,-0.200361882319678,0.171653942745491,0.0761945790506705,1.45091398193198,-0.623800846766841,-0.428825823087541,1.19457997531078,0.424760788679123,0.855099370408999,0.530471383415933,-0.44040519560749,-0.487006123419161,-0.109959876331628,0.743747999259987,0.732363760471344,0.178491279482841,0.208133801512775,0.207888180017471,0.43840734084747,1.55153608322144,0.0814531367283531,1.52445699099087,-0.374193858624258,-0.356168370319357,-0.773426030152643,0.414422294124621,1.23636894562598,0.691724729791517,1.00275543181551,-0.338756000692879,-0.206679537860053,0.874052365836619,0.690542697906494,0.261967684053196,0.878986731196798,-0.423004561905677,NA
"247","1978-07",0.729429697990417,0.0308340526921184,-0.233264649703413,1.45677401104388,0.0766911050834066,-0.00497179982628082,0.476389658563104,0.851868505834698,0.191503721799113,0.334669533543269,0.273632651421809,-0.577630168801375,0.140985863416654,-0.0903738868428641,1.11724441918697,-1.50071147312036,-0.474727521340052,0.967447830888187,0.754949867725372,0.671731212109541,0.655304737127523,-0.306997372637497,-0.27951409916083,-0.335847133283557,0.63244791943012,1.01175057888031,0.497454136610031,-0.301305050980173,0.476749477028847,0.553155160469283,1.46627676486969,0.554215880486807,1.38844891352143,-0.739940615449881,-0.317813309601666,-0.756505676913616,-0.139223278324841,1.12204731539771,0.768280808855957,0.776043169230418,-0.96973329539475,0.0192525891641625,0.501059785783913,0.368510484695435,0.0817188701073772,0.904350120891113,-0.0956272879142252,NA
"248","1978-08",0.306905553738276,-0.236793191857666,-0.557460943793656,1.22793849626604,-0.111186709561853,-0.0461839895124502,0.112300935591276,0.751176831530447,0.269110339125128,-0.259925354037517,0.0142615708751641,-0.634159980613761,0.960143174008623,-0.0298679964473669,0.867741295096687,-0.676267508229016,-0.328716096896974,0.6353569648065,0.346863240003586,0.474378244142773,0.439082013475227,-0.296712580678131,-0.154785469450333,-0.292098221400124,0.371302137282847,0.515569150447845,0.472152560949326,0.594363128093838,-0.00251194602996111,1.26556546009712,1.10466349124908,0.566153596522748,1.18656146222383,-0.857224270486229,-0.460979572174653,-0.541170521194019,-0.197074948514723,1.05750614084236,0.464285399662872,0.395900076406126,-0.525144117553988,-0.183255706763426,0.28113698436099,-0.00577751733362675,0.151251333306327,0.316847603888685,-0.145526913338736,NA
"249","1978-09",0.655913786093394,0.401332714441817,-0.389344871237142,1.68751763783244,0.0417218890670321,0.803864831337577,0.812509871640465,0.889834768315231,0.0654795835676946,-0.0150888888822452,0.56524175617278,-0.098802608312898,1.33178345365884,0.41902796114127,0.921554761392636,-0.613772083703621,-0.101404916909006,0.752564051592953,0.099566325545311,0.738917102293257,0.58627077118268,-0.203018447893841,0.0269518384227046,-0.531982319399436,0.264994461736637,0.245536893606186,0.777841687202454,1.25497650948106,0.399728538632393,1.66510167945732,1.06444454193115,0.83044544124822,1.76049040201094,-0.106821101414383,-0.0686656731610884,-0.404536332138357,0.542033048792575,1.04032884276354,0.993173355665488,0.889877867945397,-0.0495226498498131,0.0115062013769952,0.444217476780703,0.10510041564703,0.213856764771159,0.800162846802434,0.00624522182068674,NA
"250","1978-10",0.458463929096858,0.499839543352876,-0.19887999300845,1.3928741499295,-0.010912848519944,1.14134638812156,1.14818370909599,0.985769401356137,0.392879550158977,0.113257485882617,0.64707466204121,-0.219601718136367,1.098425518651,1.01867499670238,0.433176341241688,-0.82042381043998,0.0383954702669548,0.291816699253412,-0.189842253923416,0.683041690900756,0.724032869268405,-0.815661766370258,-0.779442027763084,-0.968013474754502,0.680317254988226,-0.0256837233901024,1.20209515094757,1.47445540402211,0.267034685313702,1.69822913134921,0.404175847768784,0.801517230117357,1.49763436444956,0.158857238556289,-0.115364742160983,-0.303859441255197,0.931546173214039,0.701352661177476,0.930515226908028,0.860247367109014,-0.195574663586217,0.302636596373205,0.680983832548129,0.466862857341766,0.324823240375402,0.900387134541836,-0.274557020570152,NA
"251","1978-11",0.133071618278821,0.112441656150316,-0.283942588365438,0.632705391084632,-0.670927033056701,0.861531864195163,0.810469739055559,0.437617954618738,0.620373993053248,0.0189133330058046,0.0383178911281274,-0.537469457355014,1.0289886270442,0.810106396627722,0.293513393902743,-1.15425423801871,0.0169447743378225,-0.149755405393349,-0.640747725963593,-0.0582722939507801,0.331995657463888,-0.820473413685181,-0.754680573940277,-0.00401472006068569,0.483094639438634,-0.56568717956543,0.514032363891602,1.19055379351791,-0.339697716318071,1.59314547192441,0.0123051200062037,0.584233843546577,0.824034926940256,-0.0361966082644699,-0.718723845807581,-0.0970477510651448,0.81758044333497,0.549763519025781,0.711820924171338,0.423804983336368,-0.352308335255512,-0.0900765417178009,0.450893519131276,0.180478915572166,0.266116683703039,0.384090738009781,-0.498840458858249,NA
"252","1978-12",0.280484503507614,0.509747412278947,-0.438525434297658,0.710987208281222,-0.266118271901994,0.995591482901097,0.864517027263909,0.507910207265792,0.795013731561209,0.233730733341486,0.301205248720548,-0.68019710017372,0.850515884088799,1.19914626214389,0.595191481758287,-1.1306743348445,-0.0931761588250834,0.211252629669238,-0.166657611727715,0.128571603958906,0.548504723349634,-0.241085498990932,-0.720028307702806,-0.277250008450349,0.65977761190133,-0.131385579705238,0.388857632875443,0.947987991133515,0.128395979166031,1.36534977732172,0.15544918179512,0.875920256270546,1.01990177510785,0.418331973076485,-0.340814398351263,-0.292905472064272,0.954717676685358,1.3414462597398,0.898721823067604,0.594086966287508,-0.527410703610606,0.0520646859153112,0.452301540222633,0.576831042766571,0.326619263392197,0.79484805335061,-0.0213377694058686,NA
"253","1979-01",0.632411253452301,1.03040779487867,-0.289119078682281,1.23820705057738,-0.243537728333344,1.35963619413266,1.27030699613937,0.849551366074721,-0.217676714533254,0.438927657003654,0.294480948058277,-0.791396068868462,0.972174057129825,1.03607997607184,0.884610230672603,-0.932400168655824,-0.0106774880772545,0.140067446307969,-0.157432585954666,0.559957726545145,1.058157629876,-0.35463326354134,-0.590240644084083,-0.633755906258935,0.462197413655868,0.0748737379908562,0.549338102340698,1.15189287709541,0.0635501636266708,1.47256733961776,-0.199244111776352,1.38797003289611,1.69853223427809,0.599169396159881,-0.403826501941095,-0.57339172540147,1.13549201172256,1.6594581047884,1.37057001992632,1.16032036753474,-0.559647364299806,0.36361753993253,1.07450428953499,0.519219636917114,0.231960090331529,1.18506851214333,-0.141367308412002,NA
"254","1979-02",0.522404599189758,1.16454986078054,-0.151449601137686,1.06648238786453,-0.0112519026947567,1.29390684476716,1.12304834625174,0.508982837304558,0.235064868506436,0.728837567289045,0.453754797005707,-0.857519198757937,1.06196326927269,1.19917210788299,1.0028027885152,-0.774733368183672,0.0416749766658223,0.230226997222256,-0.385039865970612,0.715124676733365,1.2198999665408,-0.559543669391106,-1.06368214554257,-0.621206948640132,0.550826688220864,-0.162705153226852,0.267899036407471,1.06698537033431,0.278008006975055,1.56755588226841,-0.487219989299774,0.865033538735241,1.12756808900319,0.703290982898123,-0.142260594514028,-0.537576696952266,1.21050297049604,1.80779959891211,1.08808093500863,0.782568544001287,-0.53573773274294,0.742524869098275,1.35593526888491,1.25560176372528,0.0467955816222587,0.982279648231331,-0.377953609149951,NA
"255","1979-03",0.30155543088913,0.816164804062983,0.330075512048951,0.579497375825563,0.187379675449882,0.850641708795836,1.20536945164867,0.620448331502771,-0.0946333966168918,1.15187450393966,0.652106538264584,-0.991905722093667,0.769826203735965,0.802470728410548,1.21963992848897,-0.950605761308659,-0.0199757162777204,0.314573446517895,-0.290397107601166,0.649614064788603,1.53595138057228,-0.809654600929555,-1.39015890492333,-1.20289679288709,0.729230074741052,-0.0687373653054237,0.40971827507019,1.32430040067556,0.394674360990524,1.43511195337075,0.0457419641315937,0.992037401760755,0.535022006536931,0.30271766547934,-0.024118292070111,-0.551874343265226,1.50584939125644,2.01364166821526,0.926772789477741,0.516122532271413,-0.623675450938478,1.10440485323108,1.64352150924022,1.23831868171692,-0.37134374904386,1.04539032409938,-0.201708361746879,NA
"256","1979-04",0.271911871929963,1.0624268179043,0.681262947438141,0.508907232540417,0.341740996806405,0.607162056173969,1.10999450159932,0.795786247614309,-0.293003090456937,1.39225039094064,0.9453716113532,-0.641115435491676,0.657118224403826,0.609870899002911,0.994244232983469,-0.954731741427477,0.240163194045188,0.277235442652492,-0.230066195130348,0.493983671860844,1.6034138752942,-0.623500055243943,-0.989839143223233,-0.900129380191146,0.539736257144752,0.0282343458384275,0.662213802337646,1.24100475067995,0.553569300413132,1.37415596231638,-0.272174865007401,1.06658456773933,0.909162950277279,0.266589539123881,0.277497573494097,-0.56374621686593,1.51757161050014,1.82270742555935,0.940819787787711,0.511874340504603,-0.466172480500655,0.945554449863708,1.6894291882724,1.05849123001099,-0.778768611893643,1.26710829166707,-0.0402446217178092,NA
